unique_cards,stats_cost_ratio,spell,minion,hero,weapon,pirate,elemental,demon,totem,dragon,murloc,mechanical,beast,class_card,cost_1_or_less,cost_2,cost_3,cost_4,cost_5,cost_6,cost_7_or_more,no_of_high_rules,no_of_medium_rule,no_of_low_rule,average_card_winrate
21,1.76,5,22,1,2,0,0,0,0,0,0,3,5,17,5,1,9,5,5,1,4,3,4,0,54.918485150344125,59.01
17,1.9736842105263157,12,15,1,2,0,0,0,0,0,0,0,15,27,8,7,7,3,2,3,0,3,7,1,52.34526117084045,58.97
16,2.0,13,14,1,2,0,0,0,0,0,0,0,14,26,10,6,8,3,2,1,0,3,7,1,52.30008787290837,58.96
17,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,8,6,7,3,3,3,0,3,7,1,52.38785671502395,58.94
16,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,8,6,8,2,4,2,0,3,7,1,52.259585134473205,58.87
19,1.766355140186916,6,21,1,2,0,4,0,0,0,0,0,6,16,6,1,6,5,2,3,7,3,3,0,53.09992398990396,58.85
16,1.9111111111111112,9,19,0,2,0,0,0,0,0,0,0,15,23,6,8,9,4,3,0,0,1,4,1,51.426255649239685,58.83
21,2.0454545454545454,17,10,2,1,0,0,0,0,0,0,0,10,27,5,9,7,3,2,3,1,3,6,1,52.6236766535118,58.77
17,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,10,5,7,4,1,3,0,3,7,1,52.38732288440517,58.75
19,0.0,23,0,2,5,0,0,0,0,0,0,0,0,30,6,5,9,1,1,5,3,3,7,1,51.215130401095784,58.73
20,1.8235294117647058,8,19,1,2,0,0,0,0,0,0,3,4,20,6,1,9,4,6,1,3,3,4,0,54.940141893730285,58.71
16,1.9607843137254901,8,19,1,2,0,0,0,0,0,0,0,17,28,7,6,8,4,2,3,0,3,6,1,51.450836615000426,58.66
17,1.775,13,16,0,1,0,0,0,0,0,0,0,16,25,8,7,8,1,2,4,0,0,4,1,52.92834325385562,58.64
16,1.9444444444444444,14,14,1,1,0,0,0,0,0,0,0,14,28,8,5,8,4,2,3,0,3,7,1,52.479204951597104,58.6
20,1.7373737373737375,6,21,1,2,0,0,0,0,0,0,3,5,18,6,1,8,4,5,2,4,3,4,0,55.06582242824227,58.55
20,1.75,19,10,1,0,0,0,0,0,0,0,0,10,29,7,7,9,3,2,1,1,0,4,1,52.87944805591641,58.52
16,1.8,12,15,1,2,0,0,0,0,0,0,0,15,26,6,8,8,2,1,4,1,0,3,1,53.446818604422305,58.49
17,1.9444444444444444,14,14,1,1,0,0,0,0,0,0,0,14,28,8,4,8,5,2,3,0,3,7,1,52.30381165129523,58.48
17,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,8,6,7,4,2,3,0,3,7,1,52.592376380487856,58.47
20,1.7634408602150538,6,21,1,2,0,0,0,0,0,0,3,4,18,6,1,9,4,5,2,3,3,4,0,54.952889799261364,58.45
16,1.9772727272727273,10,17,0,3,0,0,0,0,0,0,0,15,28,6,6,9,4,4,1,0,1,4,1,51.663445201809076,58.45
21,1.7731958762886597,6,21,1,2,0,0,0,0,0,0,3,5,17,6,1,8,5,5,1,4,3,4,0,54.803489973925814,58.43
17,1.4823529411764707,6,24,0,0,0,0,0,0,0,0,17,0,15,4,8,6,5,4,2,1,0,1,0,55.969024521035216,58.37
20,1.7578947368421052,6,21,1,2,0,0,0,0,0,0,3,5,18,6,1,9,4,5,1,4,3,4,0,54.50088536573559,58.35
19,1.8072289156626506,8,19,1,2,0,0,0,0,0,0,3,4,20,6,1,11,3,5,1,3,3,4,0,54.59842696646119,58.34
16,2.0,10,16,1,3,0,0,0,0,0,0,0,14,28,6,6,9,4,4,1,0,3,6,1,51.26393347356842,58.32
19,0.0,24,0,2,4,0,0,0,0,0,0,0,0,30,6,6,8,2,1,5,2,3,7,1,50.97616231548497,58.26
20,1.7816091954022988,7,20,1,2,0,0,0,0,0,0,3,4,19,6,1,10,4,5,1,3,3,4,0,54.80253156747628,58.25
19,1.815217391304348,6,21,1,2,0,2,0,0,0,0,3,4,16,6,1,8,6,5,1,3,3,4,0,54.37061121708088,58.25
18,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,9,5,8,3,3,2,0,3,7,1,52.298132010623206,58.24
21,1.7741935483870968,7,20,1,2,0,1,0,0,0,0,3,5,18,6,1,9,4,5,1,4,3,4,0,54.806565890694934,58.24
19,1.7894736842105263,6,21,1,2,0,2,0,0,0,0,3,5,18,6,1,10,3,5,1,4,3,4,0,54.796006021156316,58.22
20,1.7692307692307692,6,21,1,2,0,0,0,0,0,0,3,4,18,6,1,10,4,5,1,3,3,4,0,54.73694268042426,58.22
16,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,8,6,8,4,1,3,0,3,7,1,52.40614544895156,58.21
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,10,5,8,3,2,2,0,3,7,1,51.93741810670219,58.2
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,10,4,7,4,3,2,0,3,7,1,52.52290981830948,58.19
16,1.8571428571428572,9,18,1,2,0,0,0,0,0,0,0,14,24,6,8,8,4,3,1,0,3,6,1,51.32770545980293,58.17
18,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,9,6,8,3,1,3,0,3,7,1,52.162545076718885,58.17
17,0.0,25,0,2,3,0,0,0,0,0,0,0,0,30,6,7,7,2,2,5,1,3,7,1,50.76432590318312,58.11
20,1.7894736842105263,6,21,1,2,0,1,0,0,0,0,3,5,18,6,1,10,3,5,1,4,3,4,0,54.851222251981504,58.11
19,2.0,17,7,2,4,0,0,0,0,0,0,0,1,25,4,9,10,2,1,3,1,3,6,1,52.363446855192656,58.1
15,1.9444444444444444,14,14,0,2,0,0,0,0,0,0,0,14,28,10,4,8,4,2,2,0,1,5,1,52.73619061501385,58.09
17,1.7692307692307692,13,16,0,1,0,0,0,0,0,0,0,16,25,8,7,8,2,1,4,0,0,4,1,52.85338756105998,58.06
20,1.6818181818181819,17,10,1,2,0,0,0,0,0,0,0,10,27,4,9,9,3,2,2,1,0,3,1,53.056223863722494,58.04
17,1.793103448275862,13,14,1,2,0,0,0,0,0,0,0,14,26,7,8,8,2,1,3,1,0,4,1,53.29361118451349,58.03
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,8,6,8,3,3,2,0,3,7,1,52.336573254972144,58.02
18,2.08,15,12,1,2,0,0,0,0,0,0,0,12,28,10,7,7,3,1,2,0,3,7,1,51.60161473004442,58.02
18,2.08,15,12,1,2,0,0,0,0,0,0,0,12,28,9,6,8,4,1,2,0,3,7,1,51.40660274994,58.01
21,1.7604166666666667,7,20,1,2,0,0,0,0,0,0,3,5,18,6,1,7,5,5,2,4,3,4,0,55.07929831076334,58.0
17,1.5402298850574712,4,26,0,0,0,0,0,0,0,0,19,2,13,2,11,6,4,4,2,1,0,0,0,55.58273410583482,58.0
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,10,4,7,3,4,2,0,3,7,1,52.44592169781054,57.99
21,2.235294117647059,18,9,2,1,0,0,0,0,0,0,0,9,27,5,10,7,3,1,3,1,3,6,1,52.22981335270253,57.98
17,1.9666666666666666,15,13,1,1,0,0,0,0,0,0,0,13,28,9,5,8,4,2,2,0,3,7,1,52.24841798514567,57.97
17,0.0,25,0,2,3,0,0,0,0,0,0,0,0,30,6,7,6,2,2,5,2,3,7,1,51.09741188521228,57.95
20,1.8085106382978724,6,21,1,2,0,2,0,0,0,0,3,4,16,6,1,9,4,5,2,3,3,4,0,54.603979159200044,57.89
20,1.7327586206896552,4,23,1,2,0,4,0,0,0,0,1,6,14,6,1,4,6,3,3,7,3,3,0,53.21670258077927,57.88
19,1.7752808988764044,8,19,1,2,0,0,0,0,0,0,3,5,20,6,1,8,5,5,1,4,3,4,0,54.50990816793834,57.87
17,1.4534883720930232,6,24,0,0,0,0,0,0,0,0,17,0,15,4,8,6,5,3,3,1,0,1,0,55.30936467078234,57.85
16,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,8,6,8,2,3,3,0,3,7,1,52.32375984919089,57.83
19,1.7752808988764044,8,19,1,2,0,0,0,0,0,0,3,5,20,6,1,10,3,5,1,4,3,4,0,54.7113595954421,57.83
17,2.032258064516129,15,13,1,1,0,0,0,0,0,0,0,13,28,8,6,8,4,1,3,0,3,7,1,52.2794433029751,57.82
16,1.962962962962963,14,13,1,2,0,0,0,0,0,0,0,13,26,8,6,8,6,1,1,0,3,7,1,52.10633943532654,57.81
20,1.7826086956521738,7,20,1,2,0,0,0,0,0,0,3,5,19,6,1,10,3,5,1,4,3,4,0,54.80889903912439,57.8
20,1.7578947368421052,6,21,1,2,0,0,0,0,0,0,3,5,18,6,1,9,4,5,1,4,3,4,0,54.79529641654246,57.79
16,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,8,6,8,3,2,3,0,3,7,1,52.40074796968984,57.78
18,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,9,6,7,4,2,2,0,3,7,1,52.23907840308637,57.78
18,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,9,6,7,3,2,3,0,3,7,1,52.226264997305115,57.77
20,1.788888888888889,6,21,1,2,0,1,0,0,0,0,3,4,18,6,1,10,4,5,1,3,3,4,0,54.84485478033339,57.77
21,1.75,19,10,1,0,0,0,0,0,0,0,0,10,29,7,7,9,3,2,1,1,0,4,1,52.57393229070434,57.73
21,2.0454545454545454,17,10,2,1,0,0,0,0,0,0,0,10,27,5,9,6,4,2,3,1,3,6,1,52.522950939759916,57.73
16,2.0,11,16,1,2,0,0,0,0,0,0,0,16,26,8,8,7,2,2,3,0,3,7,1,52.02655531995584,57.72
16,1.8,13,15,0,2,0,0,0,0,0,0,0,15,26,7,8,8,2,1,4,0,0,4,1,53.10366781743654,57.69
16,1.75,13,16,0,1,0,0,0,0,0,0,0,16,26,8,7,8,1,2,4,0,0,4,1,53.01070649439201,57.67
16,1.9444444444444444,14,14,0,2,0,0,0,0,0,0,0,14,28,8,6,8,3,3,2,0,1,5,1,52.736084983212805,57.66
17,1.9444444444444444,14,14,1,1,0,0,0,0,0,0,0,14,28,8,5,8,3,3,3,0,3,7,1,52.402216831098166,57.64
16,1.6981132075471699,8,20,0,2,0,0,0,0,0,0,0,15,26,6,8,8,3,3,2,0,0,3,1,52.1712573994737,57.6
20,1.788888888888889,6,21,1,2,0,0,0,0,0,0,3,4,18,6,1,10,4,5,1,3,3,4,0,54.605659960351694,57.6
17,2.032258064516129,15,13,1,1,0,0,0,0,0,0,0,13,28,9,5,8,4,1,3,0,3,7,1,52.04690040643889,57.59
17,1.75,15,12,1,2,0,0,0,0,0,0,0,12,26,8,7,8,2,2,2,1,0,4,1,52.31745056220226,57.59
19,0.0,24,0,2,4,0,0,0,0,0,0,0,0,30,5,6,8,2,2,5,2,3,7,1,51.05430658669138,57.56
20,1.7894736842105263,6,21,1,2,0,0,0,0,0,0,3,5,18,6,1,10,3,5,1,4,3,4,0,54.612027431999806,57.54
18,2.032258064516129,15,13,1,1,0,0,0,0,0,0,0,13,28,9,6,8,3,1,3,0,3,7,1,51.84174127855515,57.5
21,2.0454545454545454,18,10,2,0,0,0,0,0,0,0,0,10,27,4,10,6,4,2,3,1,3,6,1,52.57742267896888,57.46
16,1.9565217391304348,16,11,1,2,0,0,0,0,0,0,0,11,26,10,4,8,6,1,1,0,3,7,1,51.29776918671818,57.44
21,2.0454545454545454,17,10,2,1,0,0,0,0,0,0,0,10,27,4,10,7,3,2,3,1,3,6,1,52.78211425879586,57.41
17,1.4880952380952381,6,24,0,0,0,0,0,0,0,0,17,0,14,4,8,6,5,4,3,0,0,1,0,55.8228194316965,57.38
17,2.0,12,16,1,1,0,0,0,0,0,0,0,16,28,9,4,9,3,2,3,0,3,7,1,52.21916505476453,57.36
20,1.7857142857142858,5,22,1,2,0,0,0,0,0,0,3,5,17,5,1,10,4,5,1,4,3,4,0,54.64862297074128,57.35
18,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,9,6,8,3,2,2,0,3,7,1,51.975859351051135,57.32
19,2.0833333333333335,16,11,1,2,0,0,0,0,0,0,0,11,28,8,6,7,4,3,2,0,3,7,1,52.1302272311696,57.31
17,1.5164835164835164,4,26,0,0,0,0,0,0,0,0,19,0,13,4,8,6,5,4,2,1,0,1,0,55.562150851748555,57.3
20,1.7474747474747474,6,21,1,2,0,0,0,0,0,0,3,5,18,6,1,8,4,5,2,4,3,4,0,55.33124554313458,57.3
20,1.7526881720430108,7,20,1,2,0,0,0,0,0,0,3,5,19,6,1,9,4,5,1,4,3,4,0,54.91546419645718,57.27
18,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,9,5,8,3,2,3,0,3,7,1,52.290716084103686,57.27
16,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,10,4,8,3,2,3,0,3,7,1,52.32386548099194,57.27
20,1.7604166666666667,6,21,1,2,0,0,0,0,0,0,3,5,18,6,1,9,4,5,1,4,3,4,0,54.7185925893326,57.26
16,2.0,15,12,1,2,0,0,0,0,0,0,0,12,28,10,5,8,4,2,1,0,3,7,1,51.95023151248344,57.24
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,10,4,8,3,3,2,0,3,7,1,52.259690766274254,57.23
22,2.0454545454545454,16,10,2,2,0,0,0,0,0,0,0,10,27,6,10,6,2,2,3,1,3,6,1,52.25240730425068,57.22
17,1.9666666666666666,15,13,1,1,0,0,0,0,0,0,0,13,28,8,6,8,4,2,2,0,3,7,1,52.092757577307346,57.21
17,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,10,5,7,3,2,3,0,3,7,1,52.38192540514344,57.19
21,2.0454545454545454,17,10,2,1,0,0,0,0,0,0,0,10,27,5,9,6,4,2,3,1,3,6,1,53.03816654382385,57.19
17,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,8,6,7,3,3,3,0,3,7,1,52.58697890122612,57.19
18,2.08,15,12,1,2,0,0,0,0,0,0,0,12,28,9,6,8,4,1,2,0,3,7,1,51.981256830312866,57.19
17,2.08,15,12,1,2,0,0,0,0,0,0,0,12,28,10,5,8,4,1,2,0,3,7,1,51.94281558596392,57.19
17,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,10,4,7,3,3,3,0,3,7,1,52.510096412528235,57.17
16,1.8611111111111112,10,16,0,4,0,4,0,0,0,0,0,5,14,16,0,12,0,1,0,1,0,4,1,49.80442229282756,57.16
21,2.0454545454545454,17,10,2,1,0,0,0,0,0,0,0,10,27,5,9,7,3,2,3,1,3,6,1,53.13889225757571,57.14
16,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,8,6,8,4,2,2,0,3,7,1,52.41356137547108,57.13
17,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,10,5,8,3,1,3,0,3,7,1,51.93000218018267,57.13
16,1.9666666666666666,15,13,0,2,0,0,0,0,0,0,0,13,28,10,5,8,4,2,1,0,1,5,1,52.3497432407241,57.13
17,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,10,4,8,3,2,3,0,3,7,1,52.25227483975473,57.1
17,0.0,25,0,2,3,0,0,0,0,0,0,0,0,30,6,7,6,2,2,5,2,3,7,1,50.861413768766276,57.08
15,2.0,8,20,0,2,0,0,0,0,0,0,0,18,24,6,8,8,4,4,0,0,1,4,1,51.28348471185199,57.08
20,1.7802197802197801,6,21,1,2,0,0,0,0,0,0,3,4,18,6,1,9,5,5,1,3,3,4,0,54.74423941988198,57.05
18,1.8421052631578947,16,11,1,2,0,0,0,0,0,0,0,11,26,8,7,7,3,2,2,1,0,4,1,52.3261282501453,57.03
21,1.77,6,21,1,2,0,0,0,0,0,0,3,6,17,6,1,8,4,5,1,5,3,4,0,54.723264250513736,57.01
20,1.793103448275862,7,20,1,2,0,1,0,0,0,0,3,4,19,6,1,10,4,5,1,3,3,4,0,54.67130718563899,57.0
16,2.0,15,12,1,2,0,0,0,0,0,0,0,12,28,10,4,8,5,2,1,0,3,7,1,52.04651941091144,57.0
16,1.6274509803921569,14,15,1,0,0,0,0,0,0,0,0,15,25,6,4,9,4,2,3,2,3,7,1,51.74078473926068,57.0
16,1.9444444444444444,14,14,0,2,0,0,0,0,0,0,0,14,28,10,6,7,3,2,2,0,1,5,1,52.20088810690708,56.99
17,0.0,23,0,2,5,0,0,0,0,0,0,0,0,30,2,10,7,2,2,5,2,3,6,1,50.90980711442656,56.95
17,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,10,6,7,3,1,3,0,3,7,1,51.594838265944716,56.95
17,1.962962962962963,15,13,1,1,0,0,0,0,0,0,0,13,26,9,5,8,6,1,1,0,3,7,1,51.747094392813864,56.94
20,2.0,18,6,2,4,0,0,0,0,0,0,0,1,25,5,9,9,2,1,3,1,3,7,1,52.381103235546476,56.93
16,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,10,4,8,4,2,2,0,3,7,1,52.336678886773186,56.93
20,1.7741935483870968,6,21,1,2,0,0,0,0,0,0,3,4,18,6,1,9,4,5,2,3,3,4,0,55.21831291415367,56.91
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,8,6,7,4,3,2,0,3,7,1,52.59979230700738,56.89
20,1.8160919540229885,8,19,1,2,0,0,0,0,0,0,3,4,18,6,1,9,4,5,2,3,3,4,0,54.388050013413256,56.87
20,1.8043478260869565,6,21,1,2,0,2,0,0,0,0,3,4,16,6,1,9,4,5,2,3,3,4,0,54.517385964139855,56.82
17,2.08,15,12,1,2,0,0,0,0,0,0,0,12,28,9,6,8,4,1,2,0,3,7,1,51.709575631582986,56.8
16,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,10,6,8,2,1,3,0,3,7,1,51.53074140011167,56.8
21,1.7676767676767677,6,21,1,2,0,0,0,0,0,0,3,5,17,6,1,8,4,5,2,4,3,4,0,55.277563468197506,56.8
17,0.0,25,0,2,3,0,0,0,0,0,0,0,0,30,4,9,6,2,2,5,2,3,6,1,50.554213703124375,56.79
19,1.7752808988764044,8,19,1,2,0,0,0,0,0,0,3,5,20,6,3,8,3,5,1,4,3,4,0,54.31733237108233,56.77
20,1.7976190476190477,8,19,1,2,0,1,0,0,0,0,3,4,19,6,1,10,4,5,1,3,3,4,0,54.59609381803173,56.77
16,2.032258064516129,15,13,0,2,0,0,0,0,0,0,0,13,28,10,6,8,3,1,2,0,1,5,1,51.94306653413358,56.75
21,2.0454545454545454,17,10,2,1,0,0,0,0,0,0,0,10,27,5,10,6,3,2,3,1,3,6,1,52.42666304133192,56.74
17,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,10,5,7,4,1,3,0,3,7,1,52.1932212322179,56.74
18,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,10,5,7,3,2,3,0,3,7,1,52.11623311171897,56.73
18,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,10,6,7,3,1,3,0,3,7,1,51.98806210433417,56.71
16,1.9772727272727273,10,17,1,2,0,0,0,0,0,0,0,15,28,10,4,8,4,2,2,0,3,7,1,51.694563973966154,56.7
18,1.7741935483870968,14,13,1,2,0,0,0,0,0,0,0,13,28,8,6,7,3,2,3,1,0,4,1,52.99068184464019,56.69
16,2.3,19,8,1,2,0,0,0,0,0,0,0,6,28,4,8,11,4,0,3,0,3,7,1,50.55533854539993,56.69
20,1.788888888888889,8,19,1,2,0,1,0,0,0,0,3,5,18,6,1,9,4,5,1,4,3,4,0,54.65534437207557,56.68
20,1.7604166666666667,6,21,1,2,0,0,0,0,0,0,3,5,18,6,1,9,4,5,1,4,3,4,0,55.01300364013947,56.67
16,2.0,14,12,1,3,0,0,0,0,0,0,0,12,28,10,5,8,4,2,1,0,3,7,1,52.27103531064718,56.66
17,1.6764705882352942,14,14,0,2,0,0,0,0,0,0,0,14,27,7,6,8,5,2,2,0,0,4,1,52.63804129142401,56.66
20,1.7653061224489797,6,21,1,2,0,0,0,0,0,0,3,5,18,6,1,9,3,5,2,4,3,4,0,54.959257270909475,56.66
18,2.090909090909091,16,11,1,2,0,0,0,0,0,0,0,11,28,8,5,9,3,2,2,1,0,4,1,52.55757341250067,56.62
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,10,5,7,4,2,2,0,3,7,1,52.394738810924686,56.61
17,2.096774193548387,14,13,1,2,0,0,0,0,0,0,0,13,26,10,6,7,3,1,3,0,3,7,1,51.223382550609216,56.61
16,1.951219512195122,13,15,0,2,0,0,0,0,0,0,0,15,27,8,6,8,3,3,2,0,1,5,1,52.51525959425866,56.6
17,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,10,6,7,3,1,3,0,3,7,1,51.7939604521469,56.59
18,1.4591836734693877,2,28,0,0,0,0,0,0,0,0,20,0,11,2,10,5,5,4,3,1,0,0,0,55.45285306051981,56.58
17,1.9444444444444444,14,14,1,1,0,0,0,0,0,0,0,14,28,9,6,7,3,2,3,0,3,7,1,51.905461199141385,56.58
19,1.819047619047619,6,21,1,2,0,4,0,0,0,0,0,6,16,6,1,8,3,2,3,7,3,3,0,53.23468651261679,56.57
17,2.0,15,12,1,2,0,0,0,0,0,0,0,12,28,9,6,8,4,2,1,0,3,7,1,51.98867275683238,56.57
18,2.032258064516129,15,13,1,1,0,0,0,0,0,0,0,13,28,7,6,9,4,1,3,0,3,7,1,52.24321696077404,56.55
21,1.7575757575757576,6,21,1,2,0,0,0,0,0,0,3,5,17,6,1,8,4,5,2,4,3,4,0,55.0121403533052,56.53
17,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,10,5,7,3,2,3,0,3,7,1,52.18782375295617,56.52
16,2.0,13,14,1,2,0,0,0,0,0,0,0,14,26,10,4,9,4,2,1,0,3,7,1,52.321781865160254,56.51
18,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,9,5,7,3,3,3,0,3,7,1,52.54853765687719,56.48
21,1.8089887640449438,8,19,1,2,0,1,0,0,0,0,3,5,18,6,1,8,5,5,1,4,3,4,0,54.0745146861173,56.45
21,1.7525773195876289,6,21,1,2,0,0,0,0,0,0,3,5,18,5,1,9,5,5,1,4,3,4,0,54.82094570666183,56.38
16,1.7222222222222223,14,14,0,2,0,0,0,0,0,0,0,14,28,8,8,8,2,2,2,0,0,4,1,52.39535920050297,56.36
17,2.08,15,12,1,2,0,0,0,0,0,0,0,12,28,10,6,7,4,1,2,0,3,7,1,51.80677385792815,56.35
17,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,10,6,6,3,2,3,0,3,7,1,51.85265983871821,56.34
18,1.6666666666666667,16,13,1,0,0,0,0,0,0,0,0,13,27,7,4,8,5,2,3,1,0,4,1,52.510668367140426,56.29
16,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,10,4,7,4,2,3,0,3,7,1,52.58708453302717,56.29
19,0.0,25,0,2,3,0,0,0,0,0,0,0,0,30,5,7,7,2,2,5,2,3,7,1,51.06973130763318,56.23
17,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,9,5,7,4,2,3,0,3,7,1,52.62552577737612,56.23
16,2.1578947368421053,16,11,1,2,0,0,0,0,0,0,0,11,28,10,6,8,4,1,1,0,3,7,1,51.55636821167416,56.18
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,9,5,8,4,2,2,0,3,7,1,52.10343893239225,56.17
17,2.08,15,12,1,2,0,0,0,0,0,0,0,12,28,10,6,8,3,1,2,0,3,7,1,51.54355480589292,56.17
17,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,10,5,8,3,1,3,0,3,7,1,52.12410383236995,56.14
18,1.3111111111111111,14,13,1,2,0,0,0,0,0,0,8,2,27,4,6,8,3,3,5,1,0,2,1,54.441948985707896,56.13
18,1.5098039215686274,2,28,0,0,0,0,0,0,0,0,23,0,13,2,10,4,5,3,5,1,0,0,0,55.663750993961564,56.12
20,1.5034482758620689,4,23,1,2,0,2,0,0,0,0,1,5,14,4,1,3,5,3,3,11,3,3,0,54.289695206912604,56.12
19,2.0606060606060606,13,14,1,2,0,0,0,0,0,0,0,14,27,9,6,7,3,2,3,0,3,7,1,52.2352292852543,56.1
